Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,2.9482567850791543,0.0,1.4719569890073623
20.0,3.042515077379794,0.0,0.7643430547063912
20.0,3.127244532256057,0.0,0.43565788233467195
20.0,2.8122904407702785,0.0,0.7093230435942296
20.0,2.446655669842706,0.0,1.0945499809044144
20.0,1.885258908936327,0.0,1.9192607768070158
20.0,1.9130700547527522,0.0,1.5436222937184996
20.0,2.7033383652100667,0.0,0.0
20.0,2.931973044281209,0.0,0.0
20.0,3.0899179817605664,0.0,0.0
20.0,3.183731485997228,0.0,0.0
20.0,3.2555870604195256,0.0,0.0
20.0,3.3245196234449073,0.0,0.0
20.0,3.3950069110753085,0.0,0.0
18.393714737420684,0.0,0.0,0.0
17.264963267358276,0.0,0.0,0.0
17.399476663402563,0.0,0.0,0.0
17.07644845917319,0.0,0.0,0.0
16.975171707189673,0.0,0.0,0.0
16.7884378966618,0.0,0.0,0.0
16.63668636692219,0.0,0.0,0.0
